codigo_oc,nombre_oc,fecha_creacion,tipo,codigo_licitacion,estado,organismo_codigo,organismo_nombre,organismo_rut,comuna,region,proveedor_codigo,proveedor_nombre,proveedor_rut,proveedor_comuna,proveedor_region,item_correlativo,codigo_categoria,categoria,codigo_producto,producto,especificacion_comprador,cantidad,unidad,moneda,precio_neto_unitario,total_linea_derivado,total_item_reportado
1057417-1338-SE24,IG erp TD (CS) 10775 complementa pedido 2 Formularios,2024-01-30T09:01:55.307,SE,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,48539,HUGO GODOY VILLABLANCA Y CIA. LTDA.,77.601.240-8,Los Angeles,Región del Biobío ,63,14111500,Productos de papel / Productos de papel / Papel de imprenta y escritura,14111533,Cuadernillos o formularios para exámenes,"513-0350	INFORME PROCESO. DIAGNOST. Y GARANT. GES AUTOCOP.
",15.0,,CLP,2522.0,37830.0,37830.0
1057417-1338-SE24,IG erp TD (CS) 10775 complementa pedido 2 Formularios,2024-01-30T09:01:55.307,SE,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,48539,HUGO GODOY VILLABLANCA Y CIA. LTDA.,77.601.240-8,Los Angeles,Región del Biobío ,64,14111500,Productos de papel / Productos de papel / Papel de imprenta y escritura,14111533,Cuadernillos o formularios para exámenes,"513-0358	TARJETA ING. UPC INFANTIL
",200.0,,CLP,99.0,19800.0,19800.0
1057417-1338-SE24,IG erp TD (CS) 10775 complementa pedido 2 Formularios,2024-01-30T09:01:55.307,SE,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,48539,HUGO GODOY VILLABLANCA Y CIA. LTDA.,77.601.240-8,Los Angeles,Región del Biobío ,65,14111500,Productos de papel / Productos de papel / Papel de imprenta y escritura,14111533,Cuadernillos o formularios para exámenes,"513-0366	FICHA REGIST.ENF.UCI NEONATAL
",100.0,,CLP,99.0,9900.0,9900.0
1057417-1338-SE24,IG erp TD (CS) 10775 complementa pedido 2 Formularios,2024-01-30T09:01:55.307,SE,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,48539,HUGO GODOY VILLABLANCA Y CIA. LTDA.,77.601.240-8,Los Angeles,Región del Biobío ,66,14111500,Productos de papel / Productos de papel / Papel de imprenta y escritura,14111533,Cuadernillos o formularios para exámenes,"513-0375	CIERRE DE CASO AUGE
",5.0,,CLP,2522.0,12610.0,12610.0
1057417-1338-SE24,IG erp TD (CS) 10775 complementa pedido 2 Formularios,2024-01-30T09:01:55.307,SE,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,48539,HUGO GODOY VILLABLANCA Y CIA. LTDA.,77.601.240-8,Los Angeles,Región del Biobío ,67,14111500,Productos de papel / Productos de papel / Papel de imprenta y escritura,14111533,Cuadernillos o formularios para exámenes,"513-0390	CITACIÓN AT. ABIERTA
",23.0,,CLP,1154.0,26542.0,26542.0
1057417-1338-SE24,IG erp TD (CS) 10775 complementa pedido 2 Formularios,2024-01-30T09:01:55.307,SE,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,48539,HUGO GODOY VILLABLANCA Y CIA. LTDA.,77.601.240-8,Los Angeles,Región del Biobío ,68,14111500,Productos de papel / Productos de papel / Papel de imprenta y escritura,14111533,Cuadernillos o formularios para exámenes,"513-0647	CARNÉ CONTROL AMBULATORIA QMT
",200.0,,CLP,476.0,95200.0,95200.0
1057417-1338-SE24,IG erp TD (CS) 10775 complementa pedido 2 Formularios,2024-01-30T09:01:55.307,SE,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,48539,HUGO GODOY VILLABLANCA Y CIA. LTDA.,77.601.240-8,Los Angeles,Región del Biobío ,69,14111500,Productos de papel / Productos de papel / Papel de imprenta y escritura,14111533,Cuadernillos o formularios para exámenes,"513-0644	FICHA DONANTE DE SANGRE
",8.0,,CLP,99.0,792.0,792.0
1057417-1338-SE24,IG erp TD (CS) 10775 complementa pedido 2 Formularios,2024-01-30T09:01:55.307,SE,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,48539,HUGO GODOY VILLABLANCA Y CIA. LTDA.,77.601.240-8,Los Angeles,Región del Biobío ,70,14111500,Productos de papel / Productos de papel / Papel de imprenta y escritura,14111533,Cuadernillos o formularios para exámenes,"513-0609	SOLICITUD PREP. FRACC NO ESTERILES
",5.0,,CLP,1455.0,7275.0,7275.0
1057417-1338-SE24,IG erp TD (CS) 10775 complementa pedido 2 Formularios,2024-01-30T09:01:55.307,SE,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,48539,HUGO GODOY VILLABLANCA Y CIA. LTDA.,77.601.240-8,Los Angeles,Región del Biobío ,71,14111500,Productos de papel / Productos de papel / Papel de imprenta y escritura,14111533,Cuadernillos o formularios para exámenes,"513-0598	TARJET. TRATAM. DIARIO HOSP.DE DIA
",50.0,,CLP,99.0,4950.0,4950.0
1057417-1338-SE24,IG erp TD (CS) 10775 complementa pedido 2 Formularios,2024-01-30T09:01:55.307,SE,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,48539,HUGO GODOY VILLABLANCA Y CIA. LTDA.,77.601.240-8,Los Angeles,Región del Biobío ,72,14111500,Productos de papel / Productos de papel / Papel de imprenta y escritura,14111533,Cuadernillos o formularios para exámenes,"513-0394	RECETA FARMACIA (A. ABIERTA)
",100.0,,CLP,1348.0,134800.0,134800.0
1057417-1338-SE24,IG erp TD (CS) 10775 complementa pedido 2 Formularios,2024-01-30T09:01:55.307,SE,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,48539,HUGO GODOY VILLABLANCA Y CIA. LTDA.,77.601.240-8,Los Angeles,Región del Biobío ,73,14111500,Productos de papel / Productos de papel / Papel de imprenta y escritura,14111533,Cuadernillos o formularios para exámenes,"513-0398	CARNÉ CONTROL MARCAPASO
",40.0,,CLP,98.0,3920.0,3920.0
1057417-1338-SE24,IG erp TD (CS) 10775 complementa pedido 2 Formularios,2024-01-30T09:01:55.307,SE,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,48539,HUGO GODOY VILLABLANCA Y CIA. LTDA.,77.601.240-8,Los Angeles,Región del Biobío ,74,14111500,Productos de papel / Productos de papel / Papel de imprenta y escritura,14111533,Cuadernillos o formularios para exámenes,"513-0403	CARNÉ ATENCIÓN ETS A. ABIERTA
",100.0,,CLP,323.0,32300.0,32300.0
1057417-1338-SE24,IG erp TD (CS) 10775 complementa pedido 2 Formularios,2024-01-30T09:01:55.307,SE,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,48539,HUGO GODOY VILLABLANCA Y CIA. LTDA.,77.601.240-8,Los Angeles,Región del Biobío ,75,14111500,Productos de papel / Productos de papel / Papel de imprenta y escritura,14111533,Cuadernillos o formularios para exámenes,"513-0407	SOLIC.EX. RADIOLOG.Y ECOTOMOG. A. ABIERTA
",100.0,,CLP,2294.0,229400.0,229400.0
1057417-1338-SE24,IG erp TD (CS) 10775 complementa pedido 2 Formularios,2024-01-30T09:01:55.307,SE,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,48539,HUGO GODOY VILLABLANCA Y CIA. LTDA.,77.601.240-8,Los Angeles,Región del Biobío ,76,14111500,Productos de papel / Productos de papel / Papel de imprenta y escritura,14111533,Cuadernillos o formularios para exámenes,"513-0410	SOLICITUD DE PROCEDIMIENTO A. ABIERTA
",6.0,,CLP,2294.0,13764.0,13764.0
1057417-1342-AG24,IC MCM AG IQ PEDIDO FEBRERO 2024,2024-01-30T09:19:35.22,AG,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,47740,B BRAUN MEDICAL SPA,96.756.540-7,San Bernardo,Región Metropolitana de Santiago,1,42152500,Equipamiento y suministros médicos / Equipos y suministros odontológicos / Suministros dentales generales,42152512,Pinzas odontológicas,"305-1352	PINZA ANATOMICA 13 CM
",4.0,,CLP,11610.0,46440.0,0.0
1057417-1342-AG24,IC MCM AG IQ PEDIDO FEBRERO 2024,2024-01-30T09:19:35.22,AG,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,47740,B BRAUN MEDICAL SPA,96.756.540-7,San Bernardo,Región Metropolitana de Santiago,2,41122400,Equipamiento para laboratorios / Suministros para laboratorios / Instrumentos de laboratorio,41122404,Pinzas de laboratorio,"305-1353	PINZA QUIRURGICA 1 X 2 DIENTES 13 CM
",2.0,,CLP,13940.0,27880.0,0.0
1057417-1342-AG24,IC MCM AG IQ PEDIDO FEBRERO 2024,2024-01-30T09:19:35.22,AG,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,47740,B BRAUN MEDICAL SPA,96.756.540-7,San Bernardo,Región Metropolitana de Santiago,3,42222300,Equipamiento y suministros médicos / Productos administrados por vía intravenosa y arterial / Productos de transfusión y administración de sangre,42222305,Pinzas de tubos de transfusión y administración de sangre,"305-0177	PINZA QUIRURGICA 1X2 DTE 145 MM.
",2.0,,CLP,14610.0,29220.0,0.0
1057417-1342-AG24,IC MCM AG IQ PEDIDO FEBRERO 2024,2024-01-30T09:19:35.22,AG,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,47740,B BRAUN MEDICAL SPA,96.756.540-7,San Bernardo,Región Metropolitana de Santiago,4,42222300,Equipamiento y suministros médicos / Productos administrados por vía intravenosa y arterial / Productos de transfusión y administración de sangre,42222305,Pinzas de tubos de transfusión y administración de sangre,"305-0667	TIJERA RECTA AGUDA/ROMA 145 MM (BC324R)
",1.0,,CLP,27950.0,27950.0,0.0
1057417-1342-AG24,IC MCM AG IQ PEDIDO FEBRERO 2024,2024-01-30T09:19:35.22,AG,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,47740,B BRAUN MEDICAL SPA,96.756.540-7,San Bernardo,Región Metropolitana de Santiago,5,42291600,"Equipamiento y suministros médicos / Productos quirúrgicos / Instrumentos quirúrgicos de corte, trampas y productos relacionados",42291609,Pinzas quirúrgicas,"305-0253	TIJERA DISECCION MAYO CURVA HOJAS CONICAS 14 CMS.
",1.0,,CLP,30720.0,30720.0,0.0
1057417-1342-AG24,IC MCM AG IQ PEDIDO FEBRERO 2024,2024-01-30T09:19:35.22,AG,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,47740,B BRAUN MEDICAL SPA,96.756.540-7,San Bernardo,Región Metropolitana de Santiago,6,42201900,Equipamiento y suministros médicos / Productos para imágenes y de medicina nuclear / Negatoscopios y accesorios,42201906,Pinzas iluminadoras para película radiográfica médica,"305-0289	PINZAS MOSQUITO RECTAS
",1.0,,CLP,33050.0,33050.0,0.0
1057417-1342-AG24,IC MCM AG IQ PEDIDO FEBRERO 2024,2024-01-30T09:19:35.22,AG,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,47740,B BRAUN MEDICAL SPA,96.756.540-7,San Bernardo,Región Metropolitana de Santiago,7,45141600,"Equipos y suministros de imprenta, fotográficos y audiovisuales / Suministros fotográficos para cine / Suministros de cuarto oscuro",45141603,Pinzas de revelado,"305-1121	TIJERA QUIRURGICA 14.5 CM
",5.0,,CLP,34290.0,171450.0,0.0
1057417-1342-AG24,IC MCM AG IQ PEDIDO FEBRERO 2024,2024-01-30T09:19:35.22,AG,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,47740,B BRAUN MEDICAL SPA,96.756.540-7,San Bernardo,Región Metropolitana de Santiago,8,42201900,Equipamiento y suministros médicos / Productos para imágenes y de medicina nuclear / Negatoscopios y accesorios,42201906,Pinzas iluminadoras para película radiográfica médica,"305-0456	TIJERA QUIRURGICA 20CM PUNTA REDONDA
",4.0,,CLP,42920.0,171680.0,0.0
1057417-1342-AG24,IC MCM AG IQ PEDIDO FEBRERO 2024,2024-01-30T09:19:35.22,AG,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,47740,B BRAUN MEDICAL SPA,96.756.540-7,San Bernardo,Región Metropolitana de Santiago,9,42151600,Equipamiento y suministros médicos / Equipos y suministros odontológicos / Instrumentos y dispositivos dentales y de sub-especialidad,42151640,Pinzas dentales,"305-1363	PINZA FORSTER RECTA 25 CM
",3.0,,CLP,49650.0,148950.0,0.0
1057417-1342-AG24,IC MCM AG IQ PEDIDO FEBRERO 2024,2024-01-30T09:19:35.22,AG,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,47740,B BRAUN MEDICAL SPA,96.756.540-7,San Bernardo,Región Metropolitana de Santiago,10,42291800,"Equipamiento y suministros médicos / Productos quirúrgicos / Abrazaderas quirúrgicas, fórceps, ligadores quirúrgicos e instrumentos relacionados",42291802,"Abrazaderas, pinzas o fórceps quirúrgicos, o accesorios","305-0476	PUNTA ELECTRODO MONOP. GK384R
",1.0,,CLP,78590.0,78590.0,0.0
1057417-1348-SE24,PRO DYM LP CX TRAUMA DICIEMBRE 23 PAB. CENTRAL,2024-01-30T10:05:07.637,SE,1057417-137-LR23,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,24533,IMPORTADORA HELICO LTDA,83.001.500-0,Providencia,Región Metropolitana de Santiago,1,42242000,"Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos",42242003,Dispositivos de sujeción protésica o accesorios,"CABEZA SYMAREC 36 M
",2.0,,CLP,650000.0,1300000.0,1300000.0
1057417-1348-SE24,PRO DYM LP CX TRAUMA DICIEMBRE 23 PAB. CENTRAL,2024-01-30T10:05:07.637,SE,1057417-137-LR23,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,24533,IMPORTADORA HELICO LTDA,83.001.500-0,Providencia,Región Metropolitana de Santiago,2,42242000,"Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos",42242003,Dispositivos de sujeción protésica o accesorios,"COTILO RM PRESSFIT VITAMINA E  PE 54/36 MM
",1.0,,CLP,800000.0,800000.0,800000.0
1057417-1348-SE24,PRO DYM LP CX TRAUMA DICIEMBRE 23 PAB. CENTRAL,2024-01-30T10:05:07.637,SE,1057417-137-LR23,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,24533,IMPORTADORA HELICO LTDA,83.001.500-0,Providencia,Región Metropolitana de Santiago,3,42242000,"Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos",42242003,Dispositivos de sujeción protésica o accesorios,"VASTAGO OPTIMYS 5 STD
",1.0,,CLP,1000000.0,1000000.0,1000000.0
1057417-135-SE24,PRO LFF TD 2965 CX TOBILLO AGOSTO 23 PAB CMA ,2024-01-03T16:52:23.51,SE,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,1880017,ARTHREX CHILE SPA,77.690.744-8,Las Condes,Región Metropolitana de Santiago,1,42242000,"Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos",42242003,Dispositivos de sujeción protésica o accesorios,Implante Tightrope sindesmosis,7.0,,CLP,453200.0,3172400.0,3172400.0
1057417-135-SE24,PRO LFF TD 2965 CX TOBILLO AGOSTO 23 PAB CMA ,2024-01-03T16:52:23.51,SE,,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,1880017,ARTHREX CHILE SPA,77.690.744-8,Las Condes,Región Metropolitana de Santiago,2,42242000,"Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos",42242003,Dispositivos de sujeción protésica o accesorios,Kit completo Tightrope sindesmosis,2.0,,CLP,811228.0,1622456.0,1622456.0
1057417-1350-SE24,PRO IC DYM LP CX TRAUMA DICIEMBRE 23 PAB. CENTRAL,2024-01-30T10:48:06.007,SE,1057417-137-LR23,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,24533,IMPORTADORA HELICO LTDA,83.001.500-0,Providencia,Región Metropolitana de Santiago,1,42242000,"Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos",42242003,Dispositivos de sujeción protésica o accesorios,"ESCAFANDRA
",6.0,,CLP,25000.0,150000.0,150000.0
1057417-1350-SE24,PRO IC DYM LP CX TRAUMA DICIEMBRE 23 PAB. CENTRAL,2024-01-30T10:48:06.007,SE,1057417-137-LR23,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,24533,IMPORTADORA HELICO LTDA,83.001.500-0,Providencia,Región Metropolitana de Santiago,2,42242000,"Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos",42242003,Dispositivos de sujeción protésica o accesorios,"HOJA SIERRA
",3.0,,CLP,50000.0,150000.0,150000.0
1057417-1350-SE24,PRO IC DYM LP CX TRAUMA DICIEMBRE 23 PAB. CENTRAL,2024-01-30T10:48:06.007,SE,1057417-137-LR23,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,24533,IMPORTADORA HELICO LTDA,83.001.500-0,Providencia,Región Metropolitana de Santiago,3,42242000,"Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos",42242003,Dispositivos de sujeción protésica o accesorios,"PAQUETE DE ROPA SIN VENDA
",3.0,,CLP,100000.0,300000.0,300000.0
1057417-1350-SE24,PRO IC DYM LP CX TRAUMA DICIEMBRE 23 PAB. CENTRAL,2024-01-30T10:48:06.007,SE,1057417-137-LR23,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,24533,IMPORTADORA HELICO LTDA,83.001.500-0,Providencia,Región Metropolitana de Santiago,4,42242000,"Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos",42242003,Dispositivos de sujeción protésica o accesorios,"STERI DRAPE IOBAN 2 60 CM X 60 CM
",3.0,,CLP,50000.0,150000.0,150000.0
1057417-1350-SE24,PRO IC DYM LP CX TRAUMA DICIEMBRE 23 PAB. CENTRAL,2024-01-30T10:48:06.007,SE,1057417-137-LR23,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,24533,IMPORTADORA HELICO LTDA,83.001.500-0,Providencia,Región Metropolitana de Santiago,5,42242000,"Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos",42242003,Dispositivos de sujeción protésica o accesorios,"VENDA COBAN 
",3.0,,CLP,50000.0,150000.0,150000.0
1057417-1351-SE24,PRO IC DYM LP CX TRAUMA DICIEMBRE 23 PAB. CMA,2024-01-30T10:57:47.977,SE,1057417-137-LR23,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,24533,IMPORTADORA HELICO LTDA,83.001.500-0,Providencia,Región Metropolitana de Santiago,1,42242000,"Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos",42242003,Dispositivos de sujeción protésica o accesorios,"ESCAFANDRA
",18.0,,CLP,25000.0,450000.0,450000.0
1057417-1351-SE24,PRO IC DYM LP CX TRAUMA DICIEMBRE 23 PAB. CMA,2024-01-30T10:57:47.977,SE,1057417-137-LR23,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,24533,IMPORTADORA HELICO LTDA,83.001.500-0,Providencia,Región Metropolitana de Santiago,2,42242000,"Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos",42242003,Dispositivos de sujeción protésica o accesorios,"HOJA SIERRA
",9.0,,CLP,50000.0,450000.0,450000.0
1057417-1351-SE24,PRO IC DYM LP CX TRAUMA DICIEMBRE 23 PAB. CMA,2024-01-30T10:57:47.977,SE,1057417-137-LR23,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,24533,IMPORTADORA HELICO LTDA,83.001.500-0,Providencia,Región Metropolitana de Santiago,3,42242000,"Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos",42242003,Dispositivos de sujeción protésica o accesorios,"PAQUETE DE ROPA SIN VENDA
",9.0,,CLP,100000.0,900000.0,900000.0
1057417-1351-SE24,PRO IC DYM LP CX TRAUMA DICIEMBRE 23 PAB. CMA,2024-01-30T10:57:47.977,SE,1057417-137-LR23,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,24533,IMPORTADORA HELICO LTDA,83.001.500-0,Providencia,Región Metropolitana de Santiago,4,42242000,"Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos",42242003,Dispositivos de sujeción protésica o accesorios,"STERI DRAPE IOBAN 2 60 CM X 60 CM
",9.0,,CLP,50000.0,450000.0,450000.0
1057417-1351-SE24,PRO IC DYM LP CX TRAUMA DICIEMBRE 23 PAB. CMA,2024-01-30T10:57:47.977,SE,1057417-137-LR23,Recepción Conforme,7375,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,61.607.301-K,Los Angeles,Región del Biobío ,24533,IMPORTADORA HELICO LTDA,83.001.500-0,Providencia,Región Metropolitana de Santiago,5,42242000,"Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Dispositivos, accesorios y suministros protésicos",42242003,Dispositivos de sujeción protésica o accesorios,"VENDA COBAN 
",9.0,,CLP,50000.0,450000.0,450000.0
